Row ID,Year,Department Title,Payroll Department,Record Number,Job Class Title,Employment Type,Hourly or Event Rate,Projected Annual Salary,Q1 Payments,Q2 Payments,Q3 Payments,,,,,,
283397,2016,Water And Power (DWP),,294743697,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,196.00 ","$18,122.00 ",$0.00 ,,,,,,
283398,2016,Water And Power (DWP),,1332088665,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,196.00 ","$2,710.80 ",$0.00 ,,,,,,
283399,2016,Water And Power (DWP),,1464873356,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$22,045.84 ","$18,656.75 ",$0.00 ,,,,,,
283400,2016,Water And Power (DWP),,2365940416,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$37,278.29 ","$23,143.57 ",$0.00 ,,,,,,
283401,2016,Water And Power (DWP),,366462336,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$32,268.08 ","$25,942.51 ",$0.00 ,,,,,,
283402,2016,Water And Power (DWP),,3805189964,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$29,228.72 ","$20,942.80 ",$0.00 ,,,,,,
283403,2016,Water And Power (DWP),,2680215530,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$25,322.07 ","$19,305.11 ",$0.00 ,,,,,,
283404,2016,Water And Power (DWP),,1791041501,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,416.61 ","$24,246.60 ",$0.00 ,,,,,,
283405,2016,Water And Power (DWP),,1641179029,Storekeeper,Full Time,$32.41 ,"$67,672.08 ","$18,215.04 ","$17,504.08 ",$0.00 ,,,,,,
283406,2016,Water And Power (DWP),,2808664825,Storekeeper,Full Time,$34.86 ,"$72,787.68 ","$30,933.04 ","$26,238.07 ",$0.00 ,,,,,,
283407,2016,Water And Power (DWP),,337339330,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$21,584.14 ","$19,313.28 ",$0.00 ,,,,,,
283408,2016,Water And Power (DWP),,363513476,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,096.00 ","$18,072.00 ",$0.00 ,,,,,,
283409,2016,Water And Power (DWP),,3356065781,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$25,720.11 ","$20,916.32 ",$0.00 ,,,,,,
283410,2016,Water And Power (DWP),,4232130253,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$30,166.49 ","$24,311.88 ",$0.00 ,,,,,,
283411,2016,Water And Power (DWP),,2187637561,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$29,808.30 ","$23,016.80 ",$0.00 ,,,,,,
283412,2016,Water And Power (DWP),,2604410880,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,319.04 ","$18,713.88 ",$0.00 ,,,,,,
283413,2016,Water And Power (DWP),,3078138329,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$25,119.97 ","$23,168.01 ",$0.00 ,,,,,,
283414,2016,Water And Power (DWP),,531394988,Storekeeper,Full Time,$36.80 ,"$76,838.40 ","$28,761.26 ","$21,845.20 ",$0.00 ,,,,,,
283415,2016,Water And Power (DWP),,1968358017,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$34,030.27 ","$26,697.18 ",$0.00 ,,,,,,
283416,2016,Water And Power (DWP),,4270937334,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,807.80 ","$18,583.80 ",$0.00 ,,,,,,
283417,2016,Water And Power (DWP),,2889590324,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$32,745.16 ","$27,623.29 ",$0.00 ,,,,,,
283418,2016,Water And Power (DWP),,3026791202,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$41,095.81 ","$38,538.18 ",$0.00 ,,,,,,
283419,2016,Water And Power (DWP),,1965233055,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$32,720.21 ","$25,915.09 ",$0.00 ,,,,,,
283420,2016,Water And Power (DWP),,809139915,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$34,255.61 ","$25,460.80 ",$0.00 ,,,,,,
283421,2016,Water And Power (DWP),,3080853263,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$34,372.68 ","$26,713.85 ",$0.00 ,,,,,,
283422,2016,Water And Power (DWP),,3479545929,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$31,900.70 ","$26,299.10 ",$0.00 ,,,,,,
283423,2016,Water And Power (DWP),,660535220,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$26,160.87 ","$3,012.00 ",$0.00 ,,,,,,
283424,2016,Water And Power (DWP),,518144170,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$26,380.80 ","$23,302.99 ",$0.00 ,,,,,,
283425,2016,Water And Power (DWP),,2705760779,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$20,248.17 ","$9,608.28 ",$0.00 ,,,,,,
283426,2016,Water And Power (DWP),,4105942768,Storekeeper,Full Time,$36.80 ,"$76,838.40 ","$25,255.38 ","$20,299.58 ",$0.00 ,,,,,,
283427,2016,Water And Power (DWP),,35532137,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$26,660.29 ","$19,225.92 ",$0.00 ,,,,,,
283428,2016,Water And Power (DWP),,4020666477,Storekeeper,Full Time,$34.86 ,"$72,787.68 ","$20,916.00 ","$17,756.32 ",$0.00 ,,,,,,
283429,2016,Water And Power (DWP),,2646052984,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$31,688.88 ","$25,374.30 ",$0.00 ,,,,,,
283430,2016,Water And Power (DWP),,964375385,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,464.86 ","$19,513.88 ",$0.00 ,,,,,,
283431,2016,Water And Power (DWP),,2652383159,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$26,503.25 ","$24,001.28 ",$0.00 ,,,,,,
283432,2016,Water And Power (DWP),,608706210,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$28,275.63 ","$22,375.52 ",$0.00 ,,,,,,
283433,2016,Water And Power (DWP),,2761784511,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$33,318.45 ","$27,883.90 ",$0.00 ,,,,,,
283434,2016,Water And Power (DWP),,3861548925,Storekeeper,Full Time,$36.80 ,"$76,838.40 ","$29,340.35 ","$21,182.41 ",$0.00 ,,,,,,
283435,2016,Water And Power (DWP),,1781076171,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$31,149.30 ","$32,561.34 ",$0.00 ,,,,,,
283436,2016,Water And Power (DWP),,1045957593,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$21,762.88 ","$14,235.47 ",$0.00 ,,,,,,
283437,2016,Water And Power (DWP),,103458034,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$28,031.60 ","$19,685.06 ",$0.00 ,,,,,,
283438,2016,Water And Power (DWP),,3140746572,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,530.74 ","$19,052.08 ",$0.00 ,,,,,,
283439,2016,Water And Power (DWP),,1145685513,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$32,627.83 ","$21,766.40 ",$0.00 ,,,,,,
283440,2016,Water And Power (DWP),,2586930912,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$30,946.48 ","$26,954.98 ",$0.00 ,,,,,,
283441,2016,Water And Power (DWP),,4279230020,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$26,693.20 ","$19,673.69 ",$0.00 ,,,,,,
283442,2016,Water And Power (DWP),,2629235519,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,196.00 ","$19,484.15 ",$0.00 ,,,,,,
283443,2016,Water And Power (DWP),,2048106589,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$24,258.48 ","$19,090.87 ",$0.00 ,,,,,,
283444,2016,Water And Power (DWP),,1446693922,Storekeeper,Full Time,$34.22 ,"$71,451.36 ","$27,150.04 ","$22,300.05 ",$0.00 ,,,,,,
283445,2016,Water And Power (DWP),,365071721,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$26,311.13 ","$20,032.16 ",$0.00 ,,,,,,
283446,2016,Water And Power (DWP),,3154886951,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$29,758.20 ","$22,364.35 ",$0.00 ,,,,,,
283447,2016,Water And Power (DWP),,3567905534,Storekeeper,Full Time,$35.66 ,"$74,458.08 ","$27,619.90 ","$19,764.32 ",$0.00 ,,,,,,
283448,2016,Water And Power (DWP),,2396043427,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$27,075.04 ","$21,201.53 ",$0.00 ,,,,,,
283449,2016,Water And Power (DWP),,3991620023,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$28,145.93 ","$24,853.03 ",$0.00 ,,,,,,
283450,2016,Water And Power (DWP),,1690191845,Storekeeper,Full Time,$36.80 ,"$76,838.40 ","$34,134.25 ","$28,114.72 ",$0.00 ,,,,,,
283451,2016,Water And Power (DWP),,2667356630,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$32,597.48 ","$25,158.53 ",$0.00 ,,,,,,
283452,2016,Water And Power (DWP),,3221054219,Storekeeper,Full Time,$37.65 ,"$78,613.20 ","$22,690.00 ","$19,144.75 ",$0.00 ,,,,,,
283453,2016,Water And Power (DWP),,360515437,Structural Engineer,Full Time,$69.46 ,"$145,032.48 ","$25,283.44 ",$0.00 ,$0.00 ,,,,,,
283454,2016,Water And Power (DWP),,1559653083,Structural Engineer,Full Time,$65.79 ,"$137,369.52 ","$47,383.80 ","$35,032.02 ",$0.00 ,,,,,,
283455,2016,Water And Power (DWP),,3372383725,Structural Engineer,Full Time,$69.46 ,"$145,032.48 ","$33,763.10 ","$15,239.52 ",$0.00 ,,,,,,
283456,2016,Water And Power (DWP),,3701966904,Structural Steel Fabricator,Full Time,$46.31 ,"$96,695.28 ","$39,232.27 ","$32,122.91 ",$0.00 ,,,,,,
283457,2016,Water And Power (DWP),,996316723,Structural Steel Fabricator,Full Time,$47.46 ,"$99,096.48 ","$54,004.79 ","$39,780.09 ",$0.00 ,,,,,,
283458,2016,Water And Power (DWP),,3917241536,Structural Steel Fabricator,Full Time,$47.46 ,"$99,096.48 ","$46,136.88 ","$32,540.26 ",$0.00 ,,,,,,
283459,2016,Water And Power (DWP),,874088549,Structural Steel Fabricator,Full Time,$47.46 ,"$99,096.48 ","$49,283.44 ","$36,194.79 ",$0.00 ,,,,,,
283460,2016,Water And Power (DWP),,674741181,Structural Steel Fabricator,Full Time,$46.96 ,"$98,052.48 ","$33,029.83 ","$30,174.45 ",$0.00 ,,,,,,
283461,2016,Water And Power (DWP),,2446610866,Structural Steel Fabricator,Full Time,$46.31 ,"$96,695.28 ","$36,811.63 ","$34,266.25 ",$0.00 ,,,,,,
283462,2016,Water And Power (DWP),,2720936035,Structural Steel Fabricator,Full Time,$47.46 ,"$99,096.48 ","$36,686.25 ","$31,551.13 ",$0.00 ,,,,,,
283463,2016,Water And Power (DWP),,1895220546,Structural Steel Fabricator,Full Time,$46.31 ,"$96,695.28 ","$34,570.01 ","$28,473.34 ",$0.00 ,,,,,,
283464,2016,Water And Power (DWP),,3665274931,Structural Steel Fabricator,Full Time,$46.31 ,"$96,695.28 ","$43,002.28 ","$34,986.12 ",$0.00 ,,,,,,
283465,2016,Water And Power (DWP),,743482490,Structural Steel Fabricator,Full Time,$48.65 ,"$101,581.20 ","$11,385.13 ",$0.00 ,$0.00 ,,,,,,
283466,2016,Water And Power (DWP),,2394872061,Structural Steel Fabricator,Full Time,$46.31 ,"$96,695.28 ","$26,803.55 ","$23,092.08 ",$0.00 ,,,,,,
283467,2016,Water And Power (DWP),,3885747115,Structural Steel Fabricator,Full Time,$48.65 ,"$101,581.20 ","$40,509.51 ","$33,801.78 ",$0.00 ,,,,,,
283468,2016,Water And Power (DWP),,295229025,Structural Steel Fabricator,Full Time,$47.46 ,"$99,096.48 ","$37,701.97 ","$25,990.89 ",$0.00 ,,,,,,
283469,2016,Water And Power (DWP),,1971772257,Structural Steel Fabricator,Full Time,$46.96 ,"$98,052.48 ","$24,441.30 ","$8,303.05 ",$0.00 ,,,,,,
283470,2016,Water And Power (DWP),,3700065032,Structural Steel Fabricator,Full Time,$46.31 ,"$96,695.28 ","$43,603.96 ","$34,909.43 ",$0.00 ,,,,,,
283471,2016,Water And Power (DWP),,2559054678,Structural Steel Fabricator,Full Time,$46.31 ,"$96,695.28 ","$42,518.55 ","$32,193.02 ",$0.00 ,,,,,,
283472,2016,Water And Power (DWP),,4040087366,Structural Steel Fabricator,Full Time,$46.96 ,"$98,052.48 ","$41,075.60 ","$12,991.79 ",$0.00 ,,,,,,
283473,2016,Water And Power (DWP),,3861782767,Structural Steel Fabricator Supervisor,Full Time,$52.31 ,"$109,223.28 ","$44,030.04 ","$39,678.24 ",$0.00 ,,,,,,
283474,2016,Water And Power (DWP),,1974398704,Structural Engineering Associate,Full Time,$57.75 ,"$120,582.00 ","$38,955.81 ","$30,761.95 ",$0.00 ,,,,,,
283475,2016,Water And Power (DWP),,812299759,Structural Engineering Associate,Full Time,$51.81 ,"$108,179.28 ","$32,521.25 ","$24,870.29 ",$0.00 ,,,,,,
283476,2016,Water And Power (DWP),,3452687669,Structural Engineering Associate,Full Time,$57.75 ,"$120,582.00 ","$32,815.38 ","$27,780.00 ",$0.00 ,,,,,,
283477,2016,Water And Power (DWP),,2677617470,Structural Engineering Associate,Full Time,$57.75 ,"$120,582.00 ","$33,710.50 ","$27,770.00 ",$0.00 ,,,,,,
283478,2016,Water And Power (DWP),,2038188800,Structural Engineering Associate,Full Time,$51.81 ,"$108,179.28 ","$33,483.83 ","$24,968.80 ",$0.00 ,,,,,,
283479,2016,Water And Power (DWP),,2485932376,Structural Engineering Associate,Full Time,$62.64 ,"$130,792.32 ","$43,212.36 ","$30,543.04 ",$0.00 ,,,,,,
283480,2016,Water And Power (DWP),,4261746203,Structural Engineering Associate,Full Time,$57.75 ,"$120,582.00 ","$34,042.77 ","$30,103.19 ",$0.00 ,,,,,,
283481,2016,Water And Power (DWP),,2563491066,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$5,284.80 ","$3,130.79 ",$0.00 ,,,,,,
283482,2016,Water And Power (DWP),,1676545227,Student Engineer,Part Time,$18.35 ,"$38,314.80 ","$3,853.50 ","$2,312.10 ",$0.00 ,,,,,,
283487,2016,Water And Power (DWP),,3552617890,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,"$1,963.45 ",$0.00 ,,,,,,
283488,2016,Water And Power (DWP),,1764519293,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$3,509.66 ","$3,126.62 ",$0.00 ,,,,,,
283489,2016,Water And Power (DWP),,4078028193,Student Engineer,Part Time,$19.42 ,"$40,548.96 ",$0.00 ,"$1,398.24 ",$0.00 ,,,,,,
283490,2016,Water And Power (DWP),,2857898070,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,"$3,101.15 ",$0.00 ,,,,,,
283491,2016,Water And Power (DWP),,2149791422,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,"$1,101.00 ",$0.00 ,,,,,,
283492,2016,Water And Power (DWP),,1079629324,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,$155.98 ,$0.00 ,,,,,,
283493,2016,Water And Power (DWP),,2948317421,Student Engineer,Part Time,$19.42 ,"$40,548.96 ",$0.00 ,$671.93 ,$0.00 ,,,,,,
283494,2016,Water And Power (DWP),,2051795826,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,$513.80 ,$0.00 ,,,,,,
283495,2016,Water And Power (DWP),,2749540494,Student Engineer,Part Time,$18.35 ,"$38,314.80 ","$2,151.41 ","$2,164.35 ",$0.00 ,,,,,,
283496,2016,Water And Power (DWP),,3232631206,Student Engineer,Part Time,$18.35 ,"$38,314.80 ","$3,036.26 ","$2,647.43 ",$0.00 ,,,,,,
283497,2016,Water And Power (DWP),,48584413,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$2,738.22 ",$854.48 ,$0.00 ,,,,,,
283498,2016,Water And Power (DWP),,967165397,Student Engineer,Part Time,$17.35 ,"$36,226.80 ",$0.00 ,$694.00 ,$0.00 ,,,,,,
283499,2016,Water And Power (DWP),,2495691910,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$4,183.80 ","$4,359.18 ",$0.00 ,,,,,,
283500,2016,Water And Power (DWP),,2450155422,Student Engineer,Part Time,$19.42 ,"$40,548.96 ",$0.00 ,"$2,408.08 ",$0.00 ,,,,,,
283501,2016,Water And Power (DWP),,2333834557,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$3,068.36 ","$2,039.10 ",$0.00 ,,,,,,
283502,2016,Water And Power (DWP),,2443255056,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,"$2,624.05 ",$0.00 ,,,,,,
283503,2016,Water And Power (DWP),,419590729,Student Engineer,Part Time,$27.44 ,"$57,294.72 ",$589.96 ,$0.00 ,$0.00 ,,,,,,
283504,2016,Water And Power (DWP),,2877052289,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$1,573.02 ",$0.00 ,$0.00 ,,,,,,
283505,2016,Water And Power (DWP),,480022053,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,"$2,770.85 ",$0.00 ,,,,,,
283506,2016,Water And Power (DWP),,2197199899,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$6,350.34 ","$4,408.34 ",$0.00 ,,,,,,
283507,2016,Water And Power (DWP),,3431710195,Student Engineer,Part Time,$17.35 ,"$36,226.80 ",$0.00 ,"$1,613.55 ",$0.00 ,,,,,,
283508,2016,Water And Power (DWP),,3518005940,Student Engineer,Part Time,$19.42 ,"$40,548.96 ",$0.00 ,"$1,398.24 ",$0.00 ,,,,,,
283509,2016,Water And Power (DWP),,1010876438,Student Engineer,Part Time,$27.44 ,"$57,294.72 ","$3,855.32 ",$0.00 ,$0.00 ,,,,,,
283510,2016,Water And Power (DWP),,11091224,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$3,485.89 ","$4,544.28 ",$0.00 ,,,,,,
283511,2016,Water And Power (DWP),,2416660932,Student Engineer,Part Time,$18.35 ,"$38,314.80 ","$2,403.85 ",$678.95 ,$0.00 ,,,,,,
283512,2016,Water And Power (DWP),,2908649645,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$4,165.46 ","$2,196.41 ",$0.00 ,,,,,,
283513,2016,Water And Power (DWP),,2779673262,Student Engineer,Part Time,$18.35 ,"$38,314.80 ","$2,890.14 ","$1,256.99 ",$0.00 ,,,,,,
283514,2016,Water And Power (DWP),,3011528419,Student Engineer,Part Time,$19.42 ,"$40,548.96 ",$0.00 ,$776.80 ,$0.00 ,,,,,,
283515,2016,Water And Power (DWP),,2866283812,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$2,914.80 ","$3,005.09 ",$0.00 ,,,,,,
283516,2016,Water And Power (DWP),,3764536311,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,"$3,431.45 ",$0.00 ,,,,,,
283517,2016,Water And Power (DWP),,2769413895,Student Engineer,Part Time,$19.42 ,"$40,548.96 ",$0.00 ,"$2,835.32 ",$0.00 ,,,,,,
283518,2016,Water And Power (DWP),,1100868672,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,"$2,110.25 ",$0.00 ,,,,,,
283519,2016,Water And Power (DWP),,3533029694,Student Engineer,Part Time,$18.35 ,"$38,314.80 ","$3,624.13 ","$2,458.90 ",$0.00 ,,,,,,
283520,2016,Water And Power (DWP),,889771185,Student Engineer,Part Time,$19.42 ,"$40,548.96 ",$0.00 ,"$2,388.66 ",$0.00 ,,,,,,
283521,2016,Water And Power (DWP),,1380239439,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,"$2,770.85 ",$0.00 ,,,,,,
283522,2016,Water And Power (DWP),,2222417538,Student Engineer,Part Time,$27.44 ,"$57,294.72 ",$0.00 ,"$1,920.80 ",$0.00 ,,,,,,
283523,2016,Water And Power (DWP),,1358204161,Student Engineer,Part Time,$18.35 ,"$38,314.80 ","$3,473.66 ",$734.00 ,$0.00 ,,,,,,
283524,2016,Water And Power (DWP),,3426004354,Student Engineer,Part Time,$27.44 ,"$57,294.72 ","$6,146.56 ",$0.00 ,$0.00 ,,,,,,
283525,2016,Water And Power (DWP),,1996097414,Student Engineer,Part Time,$19.42 ,"$40,548.96 ","$1,903.16 ","$1,252.59 ",$0.00 ,,,,,,
283526,2016,Water And Power (DWP),,3013388449,Student Engineer,Part Time,$19.42 ,"$40,548.96 ",$0.00 ,"$2,000.26 ",$0.00 ,,,,,,
283527,2016,Water And Power (DWP),,273329847,Student Engineer,Part Time,$17.35 ,"$36,226.80 ",$0.00 ,"$1,995.25 ",$0.00 ,,,,,,
283528,2016,Water And Power (DWP),,1894123904,Student Engineer,Part Time,$18.35 ,"$38,314.80 ",$0.00 ,"$2,770.85 ",$0.00 ,,,,,,
283529,2016,Water And Power (DWP),,3623333047,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$438.48 ,"$1,581.55 ",$0.00 ,,,,,,
283530,2016,Water And Power (DWP),,643472888,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$784.22 ,$161.28 ,$0.00 ,,,,,,
283531,2016,Water And Power (DWP),,2320397409,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$2,101.80 ","$1,739.01 ",$0.00 ,,,,,,
283532,2016,Water And Power (DWP),,2285274676,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,103.76 ","$1,353.75 ",$0.00 ,,,,,,
283533,2016,Water And Power (DWP),,1032882737,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$2,180.48 ","$1,864.00 ",$0.00 ,,,,,,
283534,2016,Water And Power (DWP),,1760128124,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,451.52 ","$1,935.36 ",$0.00 ,,,,,,
283535,2016,Water And Power (DWP),,2352744904,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$856.64 ,$0.00 ,$0.00 ,,,,,,
283536,2016,Water And Power (DWP),,3837606486,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,460.59 ","$1,935.36 ",$0.00 ,,,,,,
283537,2016,Water And Power (DWP),,2902109165,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,722.49 ","$1,550.36 ",$0.00 ,,,,,,
283538,2016,Water And Power (DWP),,729276310,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$594.98 ,$0.00 ,$0.00 ,,,,,,
283539,2016,Water And Power (DWP),,205670661,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,411.20 ","$1,936.37 ",$0.00 ,,,,,,
283540,2016,Water And Power (DWP),,643687200,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$299.66 ,$0.00 ,$0.00 ,,,,,,
283541,2016,Water And Power (DWP),,939392863,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,979.47 ","$1,407.38 ",$0.00 ,,,,,,
283542,2016,Water And Power (DWP),,636753973,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,252.78 ",$48.32 ,$0.00 ,,,,,,
283543,2016,Water And Power (DWP),,3946483609,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$0.00 ,"$1,205.56 ",$0.00 ,,,,,,
283544,2016,Water And Power (DWP),,4163198412,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$988.76 ,$0.00 ,$0.00 ,,,,,,
283545,2016,Water And Power (DWP),,3208349396,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$2,455.04 ","$2,570.76 ",$0.00 ,,,,,,
283546,2016,Water And Power (DWP),,3689444062,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$2,180.48 ","$1,914.40 ",$0.00 ,,,,,,
283547,2016,Water And Power (DWP),,197892587,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$844.12 ,$0.00 ,$0.00 ,,,,,,
283548,2016,Water And Power (DWP),,693789483,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$818.64 ,$0.00 ,$0.00 ,,,,,,
283549,2016,Water And Power (DWP),,3883974461,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$856.64 ,$0.00 ,$0.00 ,,,,,,
283550,2016,Water And Power (DWP),,2794808009,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,451.52 ","$1,935.36 ",$0.00 ,,,,,,
283551,2016,Water And Power (DWP),,3944333956,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$2,431.24 ","$2,613.62 ",$0.00 ,,,,,,
283552,2016,Water And Power (DWP),,3530182561,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,194.48 ","$1,935.36 ",$0.00 ,,,,,,
283553,2016,Water And Power (DWP),,2795093237,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$864.86 ,$0.00 ,$0.00 ,,,,,,
283554,2016,Water And Power (DWP),,1165069486,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$2,124.64 ","$1,944.64 ",$0.00 ,,,,,,
283555,2016,Water And Power (DWP),,582884805,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$2,220.80 ","$1,944.64 ",$0.00 ,,,,,,
283556,2016,Water And Power (DWP),,3739247178,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$2,211.01 ","$1,904.32 ",$0.00 ,,,,,,
283557,2016,Water And Power (DWP),,1323348001,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,312.87 ","$1,153.37 ",$0.00 ,,,,,,
283558,2016,Water And Power (DWP),,2988886518,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,410.19 ","$1,935.36 ",$0.00 ,,,,,,
283559,2016,Water And Power (DWP),,1192306049,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$2,123.18 ","$1,853.92 ",$0.00 ,,,,,,
283560,2016,Water And Power (DWP),,1561466155,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$149.18 ,"$1,884.96 ",$0.00 ,,,,,,
283561,2016,Water And Power (DWP),,4066118703,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,431.36 ","$1,935.36 ",$0.00 ,,,,,,
283562,2016,Water And Power (DWP),,2839837501,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,375.99 ",$881.33 ,$0.00 ,,,,,,
283563,2016,Water And Power (DWP),,3075007472,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,411.20 ","$1,995.84 ",$0.00 ,,,,,,
283564,2016,Water And Power (DWP),,3261809622,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$828.14 ,$0.00 ,$0.00 ,,,,,,
283565,2016,Water And Power (DWP),,4202481137,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$606.24 ,$0.00 ,$0.00 ,,,,,,
283566,2016,Water And Power (DWP),,1663266488,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,411.20 ","$2,112.92 ",$0.00 ,,,,,,
283567,2016,Water And Power (DWP),,3893403147,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$856.64 ,$0.00 ,$0.00 ,,,,,,
283568,2016,Water And Power (DWP),,1402220010,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,983.16 ","$1,657.36 ",$0.00 ,,,,,,
283569,2016,Water And Power (DWP),,2252779917,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,207.59 ","$1,391.02 ",$0.00 ,,,,,,
283570,2016,Water And Power (DWP),,1027728681,Student Worker,Part Time,$12.52 ,"$26,141.76 ",$856.64 ,$0.00 ,$0.00 ,,,,,,
